0.9999999999999998	0.0	0.0	0.31622776601683794	0.5962847939999439	0.6081211398682971	0.6135719910778963	0.3651483716701107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6155870112510925	0.5999999999999999	0.0	0.0	0.0	0.0	0.5656854249492379	0.28284271247461895	0.4472135954999579	0.5163977794943223	0.6324555320336759	0.5976143046671968	0.6324555320336759	0.0	0.6324555320336759	0.0	0.3651483716701107	0.5491251783869153	0.6324555320336759	0.4472135954999579	0.5753559617824608	0.6201736729460423	0.0	0.5656854249492379	0.9999999999999998	0.0	0.6324555320336759	0.5656854249492379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6324555320336759	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.8944271909999159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19611613513818404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.31622776601683794	0.0	0.0	1.0	0.6285393610547089	0.4807619738204116	0.485071250072666	0.6735753140545634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5137011669140814	0.4743416490252569	0.0	0.0	0.0	0.0	0.4472135954999579	0.22360679774997896	0.35355339059327373	0.4082482904638631	0.5	0.5669467095138409	0.5	0.0	0.5	0.0	0.6735753140545634	0.7442084075352507	0.5	0.35355339059327373	0.454858826147342	0.4902903378454601	0.0	0.4472135954999579	0.31622776601683794	0.0	0.5	0.4472135954999579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.16666666666666666	
0.5962847939999439	0.0	0.0	0.6285393610547089	1.0000000000000002	0.9065334715334467	0.9146591207600472	0.6804138174397718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9176629354822472	0.894427190999916	0.0	0.0	0.0	0.0	0.9486832980505138	0.4216370213557839	0.6666666666666666	0.8660254037844388	0.9428090415820635	0.9354143466934853	0.9428090415820635	0.0	0.9428090415820635	0.23570226039551587	0.6804138174397718	0.9062932866172636	0.9428090415820635	0.8333333333333334	0.8755585701175325	0.9245003270420487	0.0	0.8432740427115678	0.5962847939999439	0.0	0.9428090415820634	0.8432740427115678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9428090415820635	0.0	0.0	
0.6081211398682971	0.0	0.0	0.4807619738204116	0.9065334715334467	1.0	0.9328152465138774	0.5551361100027009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9358786874253315	0.9121817098024456	0.0	0.0	0.0	0.0	0.8600131635675317	0.43000658178376583	0.8741572761215377	0.785081015728862	0.9615239476408232	0.9085547303895387	0.9615239476408232	0.0	0.9615239476408232	0.0	0.5551361100027009	0.9029864978971809	0.9615239476408232	0.6799001036500849	0.8747153082729263	0.9428518022706394	0.0	0.8600131635675317	0.6081211398682971	0.0	0.9615239476408232	0.8600131635675317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9615239476408232	0.0	0.0	
0.6135719910778963	0.0	0.0	0.485071250072666	0.9146591207600472	0.9328152465138774	1.0	0.560112033611204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9442673704375605	0.9970544855015815	0.0	0.0	0.0	0.0	0.8677218312746247	0.4338609156373123	0.6859943405700353	0.7921180343813395	0.9701425001453319	0.9166984970282112	0.9701425001453319	0.0	0.9701425001453319	0.0	0.7001400420140049	0.8423195726346616	0.9701425001453319	0.6859943405700353	0.9744886490426218	0.9513029883089883	0.0	0.8677218312746247	0.6135719910778963	0.0	0.970142500145332	0.9761870601839528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24253562503633297	0.0	0.9701425001453319	0.0	0.0	
0.3651483716701107	0.0	0.0	0.6735753140545634	0.6804138174397718	0.5551361100027009	0.560112033611204	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6556100681071859	0.5477225575051661	0.0	0.0	0.0	0.0	0.5163977794943222	0.2581988897471611	0.40824829046386296	0.47140452079103173	0.5773502691896258	0.545544725589981	0.5773502691896258	0.0	0.5773502691896258	0.0	0.6666666666666667	0.7877263614433763	0.5773502691896258	0.40824829046386296	0.5252257314388902	0.5661385170722979	0.0	0.5163977794943222	0.3651483716701107	0.0	0.5773502691896257	0.5163977794943222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5773502691896258	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
